mission_id,profile_id,structured_score_true,semantic_score_true,business_score_true,final_score_true,label
2,200,0.819,0.0391,0.1988,0.383,0
2,201,0.512,0.015,0.0132,0.2134,0
2,202,0.7274,0.0135,0.0493,0.3062,0
2,203,0.9397,0.0752,0.1671,0.4394,0
2,204,0.7938,0.0393,0.0621,0.3457,0
2,205,0.6713,0.1134,0.3606,0.386,0
2,206,0.7288,0.0054,0.0175,0.2972,0
2,207,0.6065,0.1161,0.2115,0.3313,0
2,208,0.8675,0.0,0.529,0.4528,0
2,209,0.8751,0.0352,0.0061,0.3654,0
2,210,0.747,0.0443,0.2928,0.3751,0
2,211,0.7636,0.0431,0.0537,0.3334,0
2,212,0.7339,0.0311,0.0485,0.3157,0
2,213,0.7136,0.1419,0.3708,0.4164,0
2,214,0.7611,0.0616,0.5373,0.4365,0
2,215,0.6413,0.0836,0.2119,0.3323,0
2,216,0.7506,0.0339,0.2402,0.3618,0
2,217,0.7903,0.0549,0.1068,0.3595,0
2,218,0.8047,0.0242,0.0886,0.3493,0
2,219,0.8573,0.0614,0.3077,0.429,0
2,220,0.7707,0.111,0.1989,0.3925,0
2,221,0.7549,0.0,0.0844,0.3189,0
2,222,0.7199,0.0528,0.1394,0.337,0
2,223,0.9171,0.0631,0.3898,0.47,1
2,224,0.6521,0.0263,0.0839,0.2882,0
2,225,0.7055,0.0417,0.0801,0.3149,0
2,226,0.7148,0.0117,0.1827,0.3271,0
2,227,0.6923,0.0,0.12,0.3009,0
2,228,0.8718,0.0513,0.143,0.3978,0
2,229,0.6161,0.0,0.0659,0.2596,0
2,230,0.7524,0.0479,0.3659,0.3933,0
2,231,0.7161,0.0544,0.1909,0.3464,0
2,232,0.7256,0.0849,0.4417,0.4126,0
2,233,0.8206,0.0,0.2587,0.38,0
2,234,0.7545,0.0,0.3258,0.367,0
2,235,0.8596,0.0472,0.2061,0.4039,0
2,236,0.605,0.0303,0.0821,0.2705,0
2,237,0.8434,0.1184,0.627,0.5101,1
2,238,0.8144,0.0583,0.0,0.3491,0
2,239,0.7469,0.0114,0.1045,0.3242,0
2,240,0.7281,0.0585,0.3127,0.3772,0
2,241,0.8146,0.0173,0.0243,0.3376,0
2,242,0.7841,0.1683,0.8064,0.5422,2
2,243,0.5931,0.0276,0.2765,0.3036,0
2,244,0.6997,0.0169,0.1628,0.3192,0
2,245,0.8127,0.0218,0.1623,0.3663,0
2,246,0.6644,0.0344,0.5016,0.3798,0
2,247,0.5504,0.0132,0.3644,0.2983,0
2,248,0.9247,0.0692,0.2632,0.4502,0
2,249,0.5401,0.0154,0.1851,0.2592,0
2,250,0.9224,0.0401,0.6012,0.5052,1
2,251,0.8069,0.0314,0.1112,0.3576,0
2,252,0.9003,0.0408,0.1287,0.4022,0
2,253,0.5221,0.0253,0.004,0.2198,0
2,254,0.9232,0.0145,0.2687,0.4288,0
2,255,0.8752,0.0527,0.2114,0.4135,0
2,256,0.7395,0.0941,0.2206,0.3775,0
2,257,0.5973,0.0241,0.0349,0.2555,0
2,258,0.8993,0.184,0.979,0.6291,2
2,259,0.6475,0.1849,0.5908,0.4511,0
2,260,0.8195,0.062,0.5731,0.4672,1
2,261,0.5272,0.0062,0.0,0.2134,0
2,262,0.6507,0.0055,0.034,0.2693,0
2,263,0.9049,0.1172,0.5441,0.5176,1
2,264,0.7386,0.0934,0.0986,0.3525,0
2,265,0.7795,0.0488,0.1561,0.3625,0
2,266,0.8688,0.1128,0.1816,0.429,0
2,267,0.6533,0.0112,0.0269,0.2712,0
2,268,0.6923,0.0,0.3444,0.3458,0
2,269,0.716,0.0071,0.5397,0.3971,0
2,270,0.8755,0.0723,0.4996,0.479,1
2,271,0.7804,0.1156,0.444,0.4472,0
2,272,0.7471,0.0,0.0,0.2988,0
2,273,0.6259,0.038,0.1225,0.29,0
2,274,0.8983,0.159,0.9054,0.604,2
2,275,0.8302,0.0443,0.2767,0.4052,0
2,276,0.7803,0.2341,0.7318,0.5521,2
2,277,0.7434,0.0176,0.1648,0.3373,0
2,278,0.8031,0.0618,0.2897,0.4039,0
2,279,0.8124,0.0302,0.1301,0.3631,0
2,280,0.7276,0.0854,0.4344,0.4121,0
2,281,0.8905,0.0603,0.2438,0.4291,0
2,282,0.7068,0.0381,0.0,0.298,0
2,283,0.6951,0.0881,0.5007,0.4134,0
2,284,0.6884,0.0265,0.3723,0.3604,0
2,285,0.8178,0.0304,0.2561,0.3905,0
2,286,0.8344,0.0499,0.1909,0.3919,0
2,287,0.7376,0.0154,0.0679,0.3148,0
2,288,0.5958,0.017,0.3535,0.3158,0
2,289,0.8565,0.1735,0.4352,0.499,1
2,290,0.5479,0.0479,0.0453,0.2474,0
2,291,0.7244,0.0606,0.4792,0.4098,0
2,292,0.5164,0.0638,0.4105,0.3142,0
2,293,0.632,0.0,0.113,0.2754,0
2,294,0.7323,0.0775,0.3145,0.3868,0
2,295,0.7004,0.0,0.2191,0.324,0
2,296,0.7589,0.0245,0.1147,0.3363,0
2,297,0.9165,0.03,0.0946,0.3975,0
2,298,0.7518,0.0003,0.4329,0.3874,0
2,299,0.7818,0.0722,0.1253,0.3666,0
2,300,0.6896,0.0438,0.0433,0.302,0
2,301,0.8622,0.0,0.2617,0.3972,0
2,302,0.7417,0.1028,0.792,0.4962,1
2,303,0.8587,0.1033,0.4915,0.4831,1
2,304,0.6495,0.0974,0.4566,0.3901,0
2,305,0.7351,0.0352,0.2174,0.3516,0
2,306,0.85,0.0978,0.1756,0.4142,0
2,307,0.8626,0.0874,0.3042,0.4409,0
2,308,1.0,0.0298,0.3784,0.4876,1
2,309,0.7041,0.0285,0.0566,0.3044,0
2,310,0.6892,0.0721,0.0507,0.3147,0
2,311,0.736,0.0101,0.1585,0.3301,0
2,312,0.7695,0.0505,0.4485,0.4177,0
2,313,0.7318,0.0562,0.1116,0.3376,0
2,314,0.5505,0.0766,0.0036,0.2516,0
2,315,0.5767,0.0154,0.017,0.2402,0
2,316,0.8221,0.0839,0.4918,0.4608,0
2,317,0.7359,0.0415,0.0988,0.3307,0
2,318,0.6903,0.0,0.087,0.2935,0
2,319,0.5469,0.0253,0.0019,0.2292,0
2,320,0.7978,0.0048,0.0,0.321,0
2,321,0.6392,0.0,0.0393,0.2635,0
2,322,0.9355,0.0278,0.2217,0.4296,0
2,323,0.9953,0.0,0.223,0.4427,0
2,324,0.9357,0.0402,0.1396,0.4183,0
2,325,0.6583,0.0744,0.267,0.3465,0
2,326,0.6271,0.0415,0.1542,0.2983,0
2,327,0.8495,0.0977,0.1732,0.4135,0
2,328,0.7602,0.0357,0.6931,0.457,0
2,329,0.7405,0.1364,0.2166,0.3941,0
2,330,0.5159,0.0213,0.0,0.2149,0
2,331,0.6899,0.0,0.0195,0.2799,0
2,332,0.8124,0.0426,0.0,0.342,0
2,333,0.6886,0.0098,0.1026,0.2999,0
2,334,0.7906,0.0666,0.4699,0.4369,0
2,335,0.5802,0.0,0.0467,0.2414,0
2,336,0.9453,0.1035,0.496,0.5187,1
2,337,0.697,0.0842,0.0947,0.3314,0
2,338,0.754,0.0,0.0,0.3016,0
2,339,0.7318,0.0088,0.0584,0.3079,0
2,340,0.7636,0.0688,0.6487,0.4627,1
2,341,0.6858,0.0337,0.4946,0.3867,0
2,342,0.6482,0.0624,0.5083,0.3859,0
2,343,0.8608,0.0022,0.1621,0.3776,0
2,344,0.7903,0.0,0.0413,0.3244,0
2,345,0.8006,0.0477,0.2948,0.3983,0
2,346,0.7913,0.0439,0.5543,0.4449,0
2,347,0.8996,0.1575,0.4009,0.503,1
2,348,0.7956,0.0457,0.5248,0.4415,0
2,349,0.7822,0.0744,0.4938,0.4414,0
2,350,0.6947,0.0225,0.0275,0.2924,0
3,1,0.7024,0.0,0.0761,0.2962,0
3,2,0.3642,0.1136,0.0,0.1911,0
3,3,0.7349,0.0122,0.1787,0.3346,0
3,4,0.7859,0.0466,0.2055,0.3741,0
3,5,0.7008,0.1727,0.36,0.4214,0
3,6,0.7755,0.0125,0.4889,0.413,0
3,7,0.4911,0.0,0.0093,0.1983,0
3,8,0.7952,0.117,0.1534,0.3955,0
3,9,0.6944,0.0679,0.7041,0.4457,0
3,10,0.6393,0.0,0.0039,0.2565,0
3,11,0.8262,0.0523,0.2583,0.4031,0
3,12,0.6075,0.0398,0.2944,0.3178,0
3,13,0.6079,0.0749,0.5167,0.3765,0
3,14,0.6958,0.1052,0.364,0.3932,0
3,15,0.8374,0.0,0.1103,0.357,0
3,16,0.6594,0.1012,0.2997,0.3642,0
3,17,0.6101,0.0,0.0549,0.255,0
3,18,0.774,0.0,0.2222,0.354,0
3,19,0.7112,0.1396,0.739,0.4881,1
3,20,0.5458,0.0725,0.5386,0.3551,0
3,21,0.7403,0.148,0.8565,0.5266,1
3,22,0.5404,0.0809,0.3782,0.3242,0
3,23,0.602,0.0,0.0698,0.2548,0
3,24,0.4526,0.0333,0.0,0.1943,0
3,25,0.8163,0.1199,0.9391,0.5623,2
3,26,0.765,0.0613,0.2652,0.3836,0
3,27,0.682,0.073,0.1027,0.3225,0
3,28,0.4302,0.0125,0.3086,0.2388,0
3,29,0.6999,0.0998,0.2944,0.3788,0
3,30,0.877,0.0186,0.2082,0.3999,0
3,31,0.8746,0.0,0.5731,0.4645,1
3,32,0.7631,0.0018,0.3948,0.3849,0
3,33,0.6304,0.0,0.4022,0.3326,0
3,34,0.4947,0.0355,0.045,0.2211,0
3,35,0.7985,0.1134,0.11,0.3868,0
3,36,0.5848,0.0114,0.4348,0.3255,0
3,37,0.7902,0.0816,0.1997,0.3887,0
3,38,0.873,0.0801,0.7365,0.5285,1
3,39,0.8372,0.0856,0.0997,0.389,0
3,40,0.5963,0.0258,0.0667,0.2622,0
3,41,0.9045,0.0914,0.2547,0.4493,0
3,42,0.7287,0.0604,0.119,0.3394,0
3,43,0.8823,0.037,0.5418,0.4761,1
3,44,0.6758,0.0614,0.6098,0.4168,0
3,45,0.9762,0.0605,0.3397,0.4826,1
3,46,0.6513,0.0853,0.6573,0.4261,0
3,47,0.8897,0.0215,0.4359,0.4517,0
3,48,0.6739,0.0815,0.5055,0.4032,0
3,49,0.5563,0.0232,0.0,0.2318,0
3,50,0.507,0.2701,0.2438,0.3596,0
3,51,0.6885,0.0368,0.1127,0.3127,0
3,52,0.4606,0.003,0.1536,0.2162,0
3,53,0.7449,0.0,0.0252,0.303,0
3,54,0.6386,0.0641,0.0,0.2811,0
3,55,0.6346,0.0456,0.1171,0.2955,0
3,56,0.7229,0.1761,0.545,0.4686,1
3,57,0.7129,0.0217,0.2607,0.346,0
3,58,0.8612,0.1022,0.5788,0.5012,1
3,59,0.7028,0.0973,0.226,0.3652,0
3,60,0.4986,0.0962,0.5574,0.3494,0
3,61,0.8959,0.0427,0.2579,0.427,0
3,62,0.6232,0.1355,0.3802,0.3795,0
3,63,0.7851,0.1317,0.1383,0.3944,0
3,64,0.8663,0.0025,0.3733,0.4222,0
3,65,0.7989,0.0987,0.7149,0.502,1
3,66,0.7166,0.0195,0.3578,0.366,0
3,67,0.7814,0.0487,0.1632,0.3647,0
3,68,0.6749,0.1206,0.3412,0.3864,0
3,69,0.8541,0.0636,0.3607,0.4392,0
3,70,0.6817,0.0231,0.2225,0.3264,0
3,71,0.769,0.0743,0.3263,0.4026,0
3,72,0.9519,0.0998,0.6864,0.558,2
3,73,0.8479,0.0154,0.4266,0.4306,0
3,74,0.7241,0.0621,0.0181,0.3181,0
3,75,0.7122,0.0368,0.1058,0.3207,0
3,76,0.7556,0.0471,0.0842,0.3379,0
3,77,0.8002,0.0162,0.0925,0.3451,0
3,78,0.8613,0.1201,0.6645,0.5255,1
3,79,0.7988,0.0532,0.546,0.45,0
3,80,0.8399,0.0422,0.0615,0.3651,0
3,81,0.7389,0.0727,0.1712,0.3589,0
3,82,0.9049,0.0252,0.6772,0.5075,1
3,83,0.6915,0.042,0.0258,0.2986,0
3,84,0.9428,0.0675,0.6446,0.533,1
3,85,0.739,0.1506,0.5484,0.4655,1
3,86,0.797,0.0673,0.1724,0.3802,0
3,87,0.6475,0.0739,0.2056,0.3297,0
3,88,0.905,0.0481,0.6155,0.5043,1
3,89,0.7508,0.125,0.279,0.4061,0
3,90,0.857,0.055,0.616,0.488,1
3,91,0.566,0.0252,0.0293,0.2423,0
3,92,0.9247,0.103,0.419,0.4949,1
3,93,0.4345,0.0363,0.021,0.1925,0
3,94,0.6961,0.0952,0.4428,0.4051,0
3,95,0.5086,0.0319,0.0707,0.2304,0
3,96,0.7713,0.0,0.0907,0.3267,0
3,97,0.7441,0.0734,0.0562,0.3382,0
3,98,0.7317,0.0,0.0892,0.3105,0
3,99,0.6006,0.0,0.0679,0.2538,0
3,100,0.6622,0.0486,0.1583,0.316,0
3,101,0.6164,0.0521,0.5089,0.3692,0
3,102,0.4957,0.0346,0.0,0.2121,0
3,103,0.5797,0.0612,0.1024,0.2769,0
3,104,0.4757,0.1374,0.8326,0.4118,0
3,105,0.9211,0.027,0.2426,0.4278,0
3,106,0.7428,0.07,0.1441,0.3539,0
3,107,0.7333,0.0,0.0013,0.2936,0
3,108,0.5741,0.139,0.3125,0.3477,0
3,109,0.7439,0.0266,0.079,0.324,0
3,110,0.8916,0.081,0.7426,0.5376,1
3,111,0.9404,0.1117,0.3061,0.482,1
3,112,0.6242,0.0,0.2935,0.3084,0
3,113,0.5961,0.1165,0.0144,0.2879,0
3,114,0.7716,0.0814,0.5858,0.4583,0
3,115,0.7452,0.0779,0.5079,0.4308,0
3,116,0.7048,0.1553,0.5451,0.4531,0
3,117,0.7423,0.0272,0.0457,0.317,0
3,118,0.7598,0.0929,0.5493,0.4509,0
3,119,0.801,0.0389,0.1342,0.3628,0
3,120,0.8132,0.103,0.5216,0.4708,1
3,121,0.7557,0.1128,0.2731,0.402,0
3,122,0.7598,0.0288,0.2269,0.3608,0
3,123,0.8139,0.1058,0.2321,0.4143,0
3,124,0.6228,0.0357,0.5212,0.3676,0
3,125,0.7107,0.0227,0.0341,0.3002,0
3,126,0.6712,0.2133,0.547,0.4632,0
3,127,0.6437,0.0321,0.2137,0.3131,0
3,128,0.8463,0.0734,0.6928,0.5064,1
3,129,0.8846,0.0,0.2051,0.3948,0
3,130,0.7855,0.0913,0.085,0.3678,0
3,131,0.8323,0.1127,0.5313,0.4843,1
3,132,0.693,0.2503,0.8256,0.5424,1
3,133,0.3799,0.0,0.0303,0.158,0
3,134,0.7779,0.0827,0.1413,0.3725,0
3,135,0.4314,0.0078,0.0495,0.1856,0
3,136,0.6884,0.0333,0.013,0.2913,0
3,137,0.8479,0.0786,0.1289,0.3964,0
3,138,0.8221,0.0271,0.1468,0.3691,0
3,139,0.5414,0.026,0.0617,0.2393,0
3,140,0.5119,0.0578,0.0949,0.2469,0
3,141,0.6067,0.1524,0.1911,0.3419,0
3,142,0.8525,0.0896,0.3039,0.4376,0
3,143,0.7801,0.0488,0.5757,0.4467,0
3,144,0.6865,0.1234,0.1443,0.3528,0
3,145,0.6771,0.1539,0.4688,0.4261,0
3,146,0.7063,0.0,0.0516,0.2928,0
3,147,0.9618,0.1173,0.9658,0.6248,2
3,148,0.7493,0.0203,0.1527,0.3384,0
3,149,0.8382,0.0293,0.1259,0.3722,0
3,150,0.4127,0.098,0.0736,0.219,0
3,151,0.8065,0.0,0.1454,0.3517,0
3,152,0.6931,0.014,0.0,0.2828,0
3,153,0.7816,0.0359,0.2347,0.3739,0
3,154,0.7086,0.0082,0.0506,0.2968,0
3,155,0.8002,0.017,0.1003,0.3469,0
3,156,0.7371,0.0937,0.0655,0.3454,0
3,157,0.7418,0.0646,0.1992,0.3624,0
3,158,0.742,0.0402,0.1304,0.339,0
3,159,0.9891,0.0145,0.2437,0.4502,0
3,160,0.6724,0.0016,0.0057,0.2708,0
3,161,0.6636,0.0523,0.0575,0.2978,0
3,162,0.5243,0.2399,0.2406,0.3538,0
3,163,0.7277,0.0723,0.1197,0.344,0
3,164,0.677,0.1175,0.6281,0.4434,0
3,165,0.5902,0.0,0.1555,0.2672,0
3,166,0.7187,0.0123,0.0057,0.2935,0
3,167,0.8268,0.0,0.2158,0.3739,0
3,168,0.6342,0.1314,0.2121,0.3487,0
3,169,0.87,0.1342,0.6898,0.5396,1
3,170,0.3824,0.0883,0.0871,0.2057,0
3,171,0.8472,0.0251,0.1358,0.3761,0
3,172,0.8062,0.0763,0.2507,0.4032,0
3,173,0.7113,0.0352,0.132,0.325,0
3,174,0.8869,0.2087,0.6208,0.5624,2
3,175,0.5568,0.0911,0.0743,0.274,0
3,176,0.7045,0.0772,0.6453,0.4417,0
3,177,0.9826,0.0446,0.2237,0.4556,0
3,178,0.73,0.0437,0.093,0.3281,0
3,179,0.7175,0.0983,0.3565,0.3976,0
3,180,0.5865,0.0,0.2573,0.2861,0
3,181,0.6763,0.0496,0.164,0.3232,0
3,182,0.6972,0.0112,0.0945,0.3023,0
3,183,0.8487,0.1116,0.2206,0.4282,0
3,184,0.8206,0.0755,0.4392,0.4463,0
3,185,0.628,0.2443,0.4529,0.4395,0
3,186,0.6131,0.0931,0.1343,0.3093,0
3,187,0.741,0.005,0.5454,0.4075,0
3,188,0.6774,0.0791,0.0,0.3026,0
3,189,0.7456,0.0974,0.2817,0.3936,0
3,190,0.8127,0.0244,0.3548,0.4058,0
3,191,0.3997,0.1018,0.3221,0.265,0
3,192,0.7845,0.0942,0.9137,0.5342,1
3,193,0.705,0.0664,0.5774,0.424,0
3,194,0.6918,0.0,0.2152,0.3198,0
3,195,0.8076,0.0045,0.4687,0.4186,0
3,196,0.6463,0.0,0.0208,0.2627,0
3,197,0.522,0.0204,0.0,0.2169,0
3,198,0.6612,0.0283,0.0,0.2758,0
3,199,0.7315,0.0386,0.1433,0.3367,0
3,200,0.7819,0.0909,0.1849,0.3861,0
3,201,0.6323,0.0749,0.0,0.2829,0
3,202,0.7601,0.013,0.0,0.3093,0
3,203,0.8452,0.0867,0.6166,0.4961,1
3,204,0.8469,0.0757,0.1527,0.3996,0
3,205,0.7429,0.0324,0.0964,0.3294,0
3,206,0.5485,0.0,0.3809,0.2956,0
3,207,0.5074,0.0678,0.5201,0.3341,0
3,208,0.8485,0.146,0.903,0.5784,2
3,209,0.8252,0.04,0.5084,0.4477,0
3,210,0.8479,0.0327,0.1684,0.3859,0
3,211,0.718,0.108,0.102,0.3508,0
3,212,0.5981,0.155,0.716,0.4445,0
3,213,0.6557,0.0,0.528,0.3679,0
3,214,0.6941,0.1005,0.587,0.4352,0
3,215,0.6566,0.0201,0.0064,0.272,0
3,216,0.7595,0.0196,0.1899,0.3496,0
3,217,0.7892,0.018,0.4587,0.4147,0
3,218,0.8168,0.0441,0.0892,0.3622,0
3,219,0.7693,0.2121,0.8958,0.5717,2
3,220,0.7951,0.0,0.1787,0.3538,0
3,221,0.8778,0.0584,0.4719,0.4688,1
3,222,0.7529,0.0,0.4657,0.3943,0
3,223,0.8685,0.1401,0.6293,0.5293,1
3,224,0.7472,0.1707,0.3883,0.4448,0
3,225,0.7328,0.0061,0.1823,0.332,0
3,226,0.5964,0.0427,0.1442,0.2844,0
3,227,0.8341,0.0311,0.0923,0.3645,0
3,228,0.7624,0.0845,0.1829,0.3753,0
3,229,0.5725,0.0722,0.0,0.2579,0
3,230,0.7672,0.034,0.0592,0.3323,0
3,231,0.8516,0.0,0.1688,0.3744,0
3,232,0.7152,0.0376,0.144,0.3299,0
3,233,0.6582,0.0195,0.2191,0.3149,0
3,234,0.8151,0.0,0.424,0.4108,0
3,235,0.7837,0.0493,0.2009,0.3734,0
3,236,0.521,0.0504,0.4433,0.3172,0
3,237,0.8181,0.0587,0.247,0.4001,0
3,238,0.7498,0.0,0.0,0.2999,0
3,239,0.6294,0.1322,0.1754,0.3397,0
3,240,0.7592,0.1303,0.3276,0.4213,0
3,241,0.629,0.0,0.4114,0.3339,0
3,242,0.8214,0.0676,0.3018,0.416,0
3,243,0.5383,0.0557,0.3434,0.3063,0
3,244,0.5045,0.0497,0.4699,0.3157,0
3,245,0.8349,0.0579,0.4664,0.4504,0
3,246,0.6308,0.2417,0.4467,0.4383,0
3,247,0.5761,0.0074,0.425,0.3184,0
3,248,0.7948,0.0119,0.1093,0.3445,0
3,249,0.5156,0.0,0.1894,0.2441,0
3,250,0.8369,0.0666,0.5616,0.4737,1
3,251,0.8627,0.0362,0.2729,0.4142,0
3,252,0.6816,0.0554,0.1328,0.3214,0
3,253,0.6006,0.195,0.3004,0.3783,0
3,254,0.9413,0.0826,0.2072,0.451,0
3,255,0.8518,0.0643,0.2126,0.409,0
3,256,0.8658,0.0593,0.1151,0.3931,0
3,257,0.6589,0.216,0.326,0.4152,0
3,258,0.8178,0.03,0.6876,0.4766,1
3,259,0.4873,0.0509,0.0567,0.2266,0
3,260,0.6973,0.0,0.2439,0.3277,0
3,261,0.6775,0.2696,0.2927,0.4374,0
3,262,0.6601,0.1894,0.4922,0.4382,0
3,263,0.8076,0.0579,0.1831,0.3828,0
3,264,0.6019,0.0584,0.0947,0.2831,0
3,265,0.6562,0.0828,0.4952,0.3946,0
3,266,0.743,0.0573,0.2318,0.3665,0
3,267,0.6292,0.0167,0.0814,0.2747,0
3,268,0.7556,0.0682,0.4089,0.4113,0
3,269,0.5496,0.0023,0.5015,0.321,0
3,270,0.7229,0.0872,0.491,0.4222,0
3,271,0.5087,0.0069,0.4016,0.2865,0
3,272,0.6413,0.1238,0.7447,0.455,0
3,273,0.6155,0.0768,0.1862,0.3142,0
3,274,0.7985,0.0467,0.266,0.3913,0
3,275,0.8637,0.0879,0.3425,0.4492,0
3,276,0.7394,0.017,0.0843,0.3194,0
3,277,0.6919,0.1447,0.205,0.3756,0
3,278,0.8378,0.0368,0.2855,0.4069,0
3,279,0.8153,0.1073,0.4944,0.4679,1
3,280,0.575,0.1975,0.3423,0.3774,0
3,281,0.8058,0.0858,0.6249,0.4816,1
3,282,0.6312,0.0136,0.3972,0.3373,0
3,283,0.6845,0.0808,0.4558,0.3973,0
3,284,0.7675,0.024,0.5013,0.4168,0
3,285,0.8648,0.0576,0.3181,0.4326,0
3,286,0.7251,0.0167,0.2597,0.3487,0
3,287,0.741,0.0308,0.1325,0.3352,0
3,288,0.7317,0.0078,0.1104,0.3179,0
3,289,0.8651,0.0101,0.1656,0.3832,0
3,290,0.5319,0.0247,0.1629,0.2552,0
3,291,0.7119,0.2768,0.4575,0.487,1
3,292,0.5927,0.0103,0.1328,0.2677,0
3,293,0.7511,0.0505,0.0,0.3206,0
3,294,0.7212,0.0628,0.464,0.4064,0
3,295,0.71,0.1035,0.3048,0.3864,0
3,296,0.4903,0.0872,0.1723,0.2655,0
3,297,0.8702,0.1326,0.6063,0.5224,1
3,298,0.7219,0.2404,0.267,0.4383,0
3,299,0.7402,0.1168,0.0916,0.3611,0
3,300,0.6045,0.0167,0.2883,0.3061,0
3,301,0.8417,0.0398,0.2889,0.4104,0
3,302,0.8726,0.1565,0.6873,0.5491,2
3,303,0.7453,0.0552,0.1512,0.3504,0
3,304,0.6632,0.0278,0.4467,0.3657,0
3,305,0.5551,0.0,0.4974,0.3215,0
3,306,0.7587,0.2552,0.5411,0.5138,1
3,307,0.7999,0.0397,0.2403,0.3839,0
3,308,0.8605,0.0475,0.3095,0.4251,0
3,309,0.5588,0.002,0.0397,0.2323,0
3,310,0.8179,0.0,0.1605,0.3593,0
3,311,0.7582,0.0128,0.155,0.3394,0
3,312,0.9125,0.0933,0.0384,0.41,0
3,313,0.7921,0.0959,0.1334,0.3819,0
3,314,0.6611,0.0278,0.0009,0.2757,0
3,315,0.4923,0.0,0.3473,0.2664,0
3,316,0.7193,0.1118,0.1675,0.3659,0
3,317,0.7484,0.0364,0.3418,0.3823,0
3,318,0.584,0.0264,0.0413,0.2524,0
3,319,0.4076,0.0279,0.3101,0.2362,0
3,320,0.7343,0.05,0.0,0.3137,0
3,321,0.621,0.1541,0.2775,0.3655,0
3,322,0.86,0.044,0.1254,0.3867,0
3,323,0.9817,0.0291,0.6513,0.5346,1
3,324,0.8702,0.0223,0.5162,0.4603,0
3,325,0.7657,0.0603,0.5404,0.4385,0
3,326,0.5864,0.0502,0.0396,0.2626,0
3,327,0.7253,0.1339,0.1246,0.3686,0
3,328,0.7144,0.1124,0.4057,0.4118,0
3,329,0.5251,0.122,0.119,0.2826,0
3,330,0.5859,0.104,0.4215,0.3603,0
3,331,0.8255,0.0232,0.1336,0.3662,0
3,332,0.6788,0.0029,0.3719,0.3471,0
3,333,0.7915,0.0244,0.2214,0.3706,0
3,334,0.8101,0.0509,0.5299,0.4504,0
3,335,0.6204,0.0902,0.0695,0.2981,0
3,336,0.8942,0.0394,0.2051,0.4145,0
3,337,0.7372,0.0478,0.0836,0.3307,0
3,338,0.5225,0.1664,0.2804,0.3316,0
3,339,0.7193,0.0496,0.4589,0.3993,0
3,340,0.7099,0.0575,0.2637,0.3597,0
3,341,0.7049,0.1254,0.4223,0.4166,0
3,342,0.7465,0.08,0.1608,0.3628,0
3,343,0.7543,0.0,0.1123,0.3242,0
3,344,0.7839,0.0429,0.185,0.3677,0
3,345,0.7724,0.1237,0.2265,0.4037,0
3,346,0.8437,0.1096,0.0842,0.3982,0
3,347,0.7875,0.0204,0.2417,0.3715,0
3,348,0.5697,0.0495,0.5962,0.3669,0
3,349,0.6766,0.0595,0.6006,0.4146,0
3,350,0.7243,0.0,0.0005,0.2898,0
4,1,0.784,0.0505,0.055,0.3448,0
4,2,0.4817,0.0695,0.0481,0.2301,0
4,3,0.8786,0.1464,0.3554,0.4811,0
4,4,0.9678,0.0554,0.2156,0.4524,0
4,5,0.842,0.0248,0.0254,0.3518,0
4,6,0.7343,0.0819,0.5414,0.4348,0
4,7,0.7119,0.1482,0.0033,0.3447,0
4,8,0.9183,0.0457,0.2302,0.4317,0
4,9,0.7682,0.1813,0.8844,0.5567,1
4,10,0.6909,0.031,0.0064,0.29,0
4,11,0.947,0.066,0.1654,0.4383,0
4,12,0.655,0.0865,0.3068,0.358,0
4,13,0.669,0.0809,0.4562,0.3912,0
4,14,0.7015,0.1066,0.4538,0.414,0
4,15,0.9061,0.0545,0.1066,0.4056,0
4,16,0.7209,0.0667,0.2898,0.373,0
4,17,0.6509,0.0858,0.0,0.2947,0
4,18,0.9945,0.2779,0.5619,0.6213,2
4,19,0.7226,0.0334,0.3905,0.3805,0
4,20,0.6555,0.0416,0.6554,0.4099,0
4,21,0.7246,0.0076,0.3742,0.3677,0
4,22,0.5833,0.045,0.4499,0.3413,0
4,23,0.7237,0.0,0.0244,0.2944,0
4,24,0.6415,0.0078,0.0523,0.2702,0
4,25,1.0,0.0622,0.59,0.5429,1
4,26,0.9071,0.0276,0.1566,0.4052,0
4,27,0.831,0.1044,0.3577,0.4457,0
4,28,0.4927,0.2102,0.6145,0.4041,0
4,29,0.6775,0.0128,0.0,0.2761,0
4,30,0.8195,0.1881,0.4879,0.5006,0
4,31,0.9078,0.0863,0.8345,0.5646,1
4,32,0.9418,0.0414,0.4605,0.4854,0
4,33,0.7118,0.0293,0.2293,0.3423,0
4,34,0.5397,0.0,0.0309,0.2221,0
4,35,0.8998,0.0,0.0912,0.3782,0
4,36,0.8096,0.0783,0.3315,0.4215,0
4,37,0.972,0.2304,0.2388,0.5287,1
4,38,0.9709,0.1286,0.6293,0.5656,1
4,39,0.8384,0.163,0.2534,0.4512,0
4,40,0.8312,0.0905,0.0663,0.382,0
4,41,1.0,0.0701,0.295,0.487,0
4,42,0.8901,0.0416,0.0889,0.3904,0
4,43,0.942,0.0708,0.5762,0.5203,1
4,44,0.6941,0.0442,0.4864,0.3926,0
4,45,1.0,0.0008,0.2807,0.4564,0
4,46,0.769,0.0522,0.7535,0.4792,0
4,47,0.9111,0.0369,0.7808,0.5354,1
