experience_id,profile_id,job_title,client_sector,start_date,end_date,duration_months,experience_skills,experience_summary
134,37,CRM Analyst Junior,Industrie,2022-01-05,2022-12-05,11,C# | NLP | Terraform,"Intervention comme crm analyst junior pour un client du secteur industrie, avec delivery sur C#, NLP, Terraform."
135,37,Consultant Salesforce Junior,Assurance,2023-01-01,2023-12-01,11,C# | Java | NLP | SAP | Salesforce,"Intervention comme consultant salesforce junior pour un client du secteur assurance, avec delivery sur SAP, Salesforce, NLP, C#."
136,37,CRM Analyst Confirmed,Industrie,2023-12-30,2024-08-30,8,C# | Java | NLP | Salesforce | Terraform,"Intervention comme crm analyst confirmed pour un client du secteur industrie, avec delivery sur C#, Salesforce, Java, NLP."
137,37,Consultant Salesforce Confirmed,Assurance,2024-09-13,2026-03-13,18,NLP | SAP | Salesforce | Terraform,"Intervention comme consultant salesforce confirmed pour un client du secteur assurance, avec delivery sur NLP, SAP, Salesforce, Terraform."
138,38,Tech Lead ERP Confirmed,Telecom,2018-01-15,2023-01-15,60,Airflow | Power BI | Python | SAP | SQL | Spark,"Intervention comme tech lead erp confirmed pour un client du secteur telecom, avec delivery sur Spark, Python, SAP, Power BI."
139,38,Consultant SAP Confirmed,Public,2023-02-21,2023-12-21,10,Power BI | SAP | SQL,"Intervention comme consultant sap confirmed pour un client du secteur public, avec delivery sur Power BI, SAP, SQL."
140,38,Expert ERP Senior,Sante,2024-01-29,2026-03-29,26,GCP | Power BI | Python | Spark,"Intervention comme expert erp senior pour un client du secteur sante, avec delivery sur Python, GCP, Spark, Power BI."
141,39,Data Engineer Junior,Sante,2020-01-14,2023-02-14,37,Databricks | Docker | SQL,"Intervention comme data engineer junior pour un client du secteur sante, avec delivery sur Docker, Databricks, SQL."
142,39,Data Engineer Confirmed,Industrie,2023-02-28,2026-01-29,35,NLP | Python | SQL | Spark | Tableau,"Intervention comme data engineer confirmed pour un client du secteur industrie, avec delivery sur Spark, Tableau, NLP, SQL."
143,40,CRM Solution Engineer Confirmed,Assurance,2012-12-20,2017-06-20,54,Azure | C# | Java | Python | SQL,"Intervention comme crm solution engineer confirmed pour un client du secteur assurance, avec delivery sur Azure, Java, C#, Python."
144,40,CRM Analyst Confirmed,Assurance,2017-07-26,2019-11-26,28,C# | Java | Power BI | Python | Tableau,"Intervention comme crm analyst confirmed pour un client du secteur assurance, avec delivery sur Power BI, Tableau, Python, Java."
145,40,Consultant Salesforce Senior,Assurance,2020-01-08,2021-11-08,22,Azure | Power BI | SQL,"Intervention comme consultant salesforce senior pour un client du secteur assurance, avec delivery sur SQL, Power BI, Azure."
146,40,Expert CRM Senior,Assurance,2021-11-18,2023-04-18,17,Azure | C# | Java | Power BI | Tableau,"Intervention comme expert crm senior pour un client du secteur assurance, avec delivery sur Power BI, C#, Azure, Tableau."
147,40,Expert CRM Expert,Assurance,2023-04-28,2026-03-28,35,Java | Power BI | Python | SQL | Tableau,"Intervention comme expert crm expert pour un client du secteur assurance, avec delivery sur Java, Power BI, Tableau, Python."
148,41,Architecte Cloud Junior,Banque,2022-02-28,2025-08-30,42,Databricks | Terraform | dbt,"Intervention comme architecte cloud junior pour un client du secteur banque, avec delivery sur Databricks, Terraform, dbt."
149,41,Platform Engineer Confirmed,Retail,2025-09-12,2026-03-12,6,AWS | Airflow | DevOps | Docker | Python,"Intervention comme platform engineer confirmed pour un client du secteur retail, avec delivery sur Docker, DevOps, Airflow, Python."
150,42,Consultant Salesforce Junior,Retail,2020-01-19,2021-01-19,12,Java | Power BI | Python | SQL | Salesforce,"Intervention comme consultant salesforce junior pour un client du secteur retail, avec delivery sur Power BI, Python, Salesforce, Java."
151,42,Consultant Salesforce Confirmed,Retail,2021-02-07,2024-05-07,39,Java | Power BI | React | SQL,"Intervention comme consultant salesforce confirmed pour un client du secteur retail, avec delivery sur React, Power BI, Java, SQL."
152,42,CRM Analyst Confirmed,Retail,2024-05-27,2026-02-27,21,C# | Java | Power BI | Python | React | Salesforce,"Intervention comme crm analyst confirmed pour un client du secteur retail, avec delivery sur Power BI, React, Python, C#."
153,43,Data Scientist Junior,Public,2021-01-10,2021-11-10,10,Databricks | Salesforce | Snowflake | Tableau,"Intervention comme data scientist junior pour un client du secteur public, avec delivery sur Salesforce, Snowflake, Databricks, Tableau."
154,43,Data Engineer Junior,Retail,2021-11-21,2022-11-21,12,Python | Salesforce | dbt,"Intervention comme data engineer junior pour un client du secteur retail, avec delivery sur dbt, Python, Salesforce."
155,43,Data Scientist Confirmed,Public,2022-12-19,2025-07-19,31,Airflow | Databricks | Salesforce | Snowflake | Tableau | dbt,"Intervention comme data scientist confirmed pour un client du secteur public, avec delivery sur Tableau, Databricks, Airflow, Snowflake."
156,43,Data Engineer Confirmed,Public,2025-08-13,2026-03-13,7,Snowflake | Tableau | dbt,"Intervention comme data engineer confirmed pour un client du secteur public, avec delivery sur Tableau, Snowflake, dbt."
157,44,Platform DevOps Junior,Public,2020-10-30,2021-10-30,12,Airflow | Java | Kubernetes | Python | Terraform,"Intervention comme platform devops junior pour un client du secteur public, avec delivery sur Kubernetes, Terraform, Java, Airflow."
158,44,Platform DevOps Junior,Public,2021-12-13,2023-09-13,21,AWS | Airflow | Java | Kubernetes | Terraform,"Intervention comme platform devops junior pour un client du secteur public, avec delivery sur Airflow, Java, Kubernetes, Terraform."
159,44,DevOps Engineer Confirmed,Public,2023-10-08,2024-05-08,7,AWS | Airflow | GCP | Java | Python | Terraform,"Intervention comme devops engineer confirmed pour un client du secteur public, avec delivery sur Airflow, Python, GCP, Java."
160,44,SRE Confirmed,Public,2024-05-30,2026-01-30,20,AWS | Airflow | GCP | Java | Kubernetes | Terraform,"Intervention comme sre confirmed pour un client du secteur public, avec delivery sur GCP, AWS, Java, Terraform."
161,45,Consultant SAP Junior,Banque,2022-08-04,2023-06-04,10,MLOps | Power BI | Python | SAP,"Intervention comme consultant sap junior pour un client du secteur banque, avec delivery sur Python, Power BI, SAP, MLOps."
162,45,Tech Lead ERP Junior,Banque,2023-07-12,2024-02-12,7,MLOps | Power BI | Python | SAP | dbt,"Intervention comme tech lead erp junior pour un client du secteur banque, avec delivery sur SAP, Python, dbt, MLOps."
163,45,Consultant SAP Confirmed,Banque,2024-03-04,2025-01-04,10,MLOps | Power BI | Python | SAP | Snowflake | dbt,"Intervention comme consultant sap confirmed pour un client du secteur banque, avec delivery sur Power BI, MLOps, Python, Snowflake."
164,45,Expert ERP Confirmed,Energie,2025-01-31,2025-07-31,6,MLOps | Power BI | SAP | dbt,"Intervention comme expert erp confirmed pour un client du secteur energie, avec delivery sur SAP, Power BI, MLOps, dbt."
165,45,Expert ERP Confirmed,Banque,2025-08-31,2026-03-31,7,AWS | Power BI | dbt,"Intervention comme expert erp confirmed pour un client du secteur banque, avec delivery sur dbt, Power BI, AWS."
166,46,Cloud Engineer Junior,Telecom,2020-12-25,2022-01-25,13,AWS | DevOps | GCP | Kubernetes | NLP | Terraform,"Intervention comme cloud engineer junior pour un client du secteur telecom, avec delivery sur GCP, Terraform, AWS, DevOps."
167,46,Platform Engineer Junior,Telecom,2022-02-16,2022-12-16,10,GCP | Python | Salesforce,"Intervention comme platform engineer junior pour un client du secteur telecom, avec delivery sur Python, GCP, Salesforce."
168,46,Architecte Cloud Confirmed,Public,2023-01-02,2025-01-02,24,GCP | Python | Salesforce,"Intervention comme architecte cloud confirmed pour un client du secteur public, avec delivery sur Python, GCP, Salesforce."
169,46,Architecte Cloud Confirmed,Public,2025-01-14,2025-07-14,6,GCP | Python | Salesforce | Terraform,"Intervention comme architecte cloud confirmed pour un client du secteur public, avec delivery sur Python, Terraform, Salesforce, GCP."
170,46,Consultant Cloud Confirmed,Telecom,2025-08-14,2026-03-14,7,Azure | Docker | GCP | Kubernetes | NLP | Terraform,"Intervention comme consultant cloud confirmed pour un client du secteur telecom, avec delivery sur Azure, Kubernetes, GCP, Docker."
171,47,Consultant Digital Junior,Telecom,2019-10-27,2021-03-27,17,IAM | Python | Tableau,"Intervention comme consultant digital junior pour un client du secteur telecom, avec delivery sur IAM, Tableau, Python."
172,47,Product Analyst Junior,Telecom,2021-04-20,2022-10-20,18,FastAPI | IAM | Python | Tableau,"Intervention comme product analyst junior pour un client du secteur telecom, avec delivery sur FastAPI, IAM, Tableau, Python."
173,47,Lead Developer Confirmed,Assurance,2022-11-30,2023-11-30,12,FastAPI | IAM | Python,"Intervention comme lead developer confirmed pour un client du secteur assurance, avec delivery sur IAM, Python, FastAPI."
174,47,Product Analyst Confirmed,Public,2024-01-06,2024-11-06,10,FastAPI | Python | SQL | Tableau,"Intervention comme product analyst confirmed pour un client du secteur public, avec delivery sur Python, FastAPI, SQL, Tableau."
175,47,Full Stack Engineer Confirmed,Telecom,2024-11-27,2026-02-27,15,IAM | Python | SQL | Tableau,"Intervention comme full stack engineer confirmed pour un client du secteur telecom, avec delivery sur IAM, SQL, Python, Tableau."
176,48,Data Scientist Junior,Industrie,2020-12-28,2023-09-28,33,AWS | SQL | Tableau,"Intervention comme data scientist junior pour un client du secteur industrie, avec delivery sur AWS, Tableau, SQL."
177,48,ML Engineer Confirmed,Public,2023-10-28,2025-06-28,20,AWS | Airflow | Databricks | Tableau | dbt,"Intervention comme ml engineer confirmed pour un client du secteur public, avec delivery sur Databricks, dbt, AWS, Tableau."
178,48,ML Engineer Confirmed,Public,2025-07-27,2026-02-27,7,AWS | Airflow | Azure | Databricks | Snowflake | Tableau,"Intervention comme ml engineer confirmed pour un client du secteur public, avec delivery sur Tableau, Snowflake, AWS, Databricks."
179,49,Tech Lead ERP Confirmed,Retail,2010-11-03,2016-04-03,65,Airflow | GCP | Power BI | Python | SAP | SQL,"Intervention comme tech lead erp confirmed pour un client du secteur retail, avec delivery sur Power BI, SQL, Airflow, GCP."
180,49,Tech Lead ERP Confirmed,Retail,2016-05-04,2022-04-04,71,Airflow | GCP | IAM | Power BI | SQL,"Intervention comme tech lead erp confirmed pour un client du secteur retail, avec delivery sur GCP, IAM, Airflow, SQL."
181,49,Consultant SAP Senior,Retail,2022-04-19,2023-11-19,19,GCP | IAM | Power BI | Python | SAP | SQL,"Intervention comme consultant sap senior pour un client du secteur retail, avec delivery sur GCP, IAM, SQL, SAP."
182,49,Consultant SAP Senior,Retail,2023-12-15,2025-03-15,15,IAM | Power BI | Python | SAP | SQL,"Intervention comme consultant sap senior pour un client du secteur retail, avec delivery sur Python, IAM, SQL, Power BI."
183,49,Consultant SAP Expert,Retail,2025-04-26,2026-02-26,10,Airflow | IAM | Power BI,"Intervention comme consultant sap expert pour un client du secteur retail, avec delivery sur Airflow, Power BI, IAM."
184,50,Architecte Cyber Senior,Sante,2009-11-07,2016-05-07,78,Azure | IAM | SIEM,"Intervention comme architecte cyber senior pour un client du secteur sante, avec delivery sur IAM, Azure, SIEM."
185,50,Consultant Cyber Expert,Sante,2016-05-28,2025-11-28,114,Azure | MLOps | Python | SIEM | SQL,"Intervention comme consultant cyber expert pour un client du secteur sante, avec delivery sur Azure, MLOps, Python, SQL."
186,51,Data Scientist Junior,Banque,2021-12-24,2023-10-24,22,MLOps | Power BI | SQL | Spark,"Intervention comme data scientist junior pour un client du secteur banque, avec delivery sur Spark, Power BI, MLOps, SQL."
187,51,Data Analyst Confirmed,Banque,2023-11-26,2026-01-26,26,Databricks | MLOps | Python,"Intervention comme data analyst confirmed pour un client du secteur banque, avec delivery sur Databricks, Python, MLOps."
188,52,CRM Solution Engineer Junior,Retail,2014-12-05,2017-04-05,28,C# | SQL | Salesforce | Tableau,"Intervention comme crm solution engineer junior pour un client du secteur retail, avec delivery sur Tableau, Salesforce, C#, SQL."
189,52,CRM Analyst Confirmed,Banque,2017-04-28,2017-11-28,7,Java | SQL | Salesforce,"Intervention comme crm analyst confirmed pour un client du secteur banque, avec delivery sur SQL, Java, Salesforce."
190,52,Consultant Salesforce Confirmed,Retail,2017-12-12,2020-07-12,31,C# | SQL | Salesforce,"Intervention comme consultant salesforce confirmed pour un client du secteur retail, avec delivery sur C#, SQL, Salesforce."
191,52,CRM Solution Engineer Senior,Retail,2020-08-22,2021-10-22,14,Java | SQL | Salesforce | Tableau,"Intervention comme crm solution engineer senior pour un client du secteur retail, avec delivery sur Java, SQL, Salesforce, Tableau."
192,52,Consultant Salesforce Senior,Retail,2021-11-14,2026-03-14,52,C# | Java | SQL | Salesforce | Tableau,"Intervention comme consultant salesforce senior pour un client du secteur retail, avec delivery sur C#, Salesforce, SQL, Java."
193,53,Consultant Digital Junior,Energie,2021-12-12,2023-04-12,16,FastAPI | GCP | React | Tableau,"Intervention comme consultant digital junior pour un client du secteur energie, avec delivery sur FastAPI, GCP, Tableau, React."
194,53,Full Stack Engineer Confirmed,Retail,2023-04-26,2024-04-26,12,C# | FastAPI | Java | SQL,"Intervention comme full stack engineer confirmed pour un client du secteur retail, avec delivery sur Java, FastAPI, SQL, C#."
195,53,Full Stack Engineer Confirmed,Energie,2024-05-26,2026-01-26,20,C# | Docker | FastAPI | GCP | Java | Tableau,"Intervention comme full stack engineer confirmed pour un client du secteur energie, avec delivery sur Java, Tableau, C#, FastAPI."
196,54,Data Scientist Confirmed,Industrie,2012-12-29,2015-12-29,36,FastAPI | Python | Snowflake | Spark | Tableau,"Intervention comme data scientist confirmed pour un client du secteur industrie, avec delivery sur FastAPI, Spark, Snowflake, Python."
197,54,Data Analyst Senior,Sante,2016-01-15,2022-03-15,74,FastAPI | Python | Spark | Tableau,"Intervention comme data analyst senior pour un client du secteur sante, avec delivery sur Tableau, Spark, FastAPI, Python."
198,54,Data Engineer Senior,Sante,2022-04-20,2023-08-20,16,FastAPI | Python | Snowflake | Spark,"Intervention comme data engineer senior pour un client du secteur sante, avec delivery sur FastAPI, Snowflake, Spark, Python."
199,54,Data Analyst Expert,Banque,2023-09-01,2026-03-01,30,FastAPI | Snowflake | Spark | Tableau,"Intervention comme data analyst expert pour un client du secteur banque, avec delivery sur FastAPI, Snowflake, Tableau, Spark."
200,55,SRE Confirmed,Telecom,2019-01-17,2023-11-17,58,Azure | Kubernetes | Python | SAP | Salesforce | Spark,"Intervention comme sre confirmed pour un client du secteur telecom, avec delivery sur Azure, Spark, Python, Kubernetes."
201,55,Platform DevOps Confirmed,Industrie,2023-12-21,2025-01-21,13,GCP | Kubernetes | SAP,"Intervention comme platform devops confirmed pour un client du secteur industrie, avec delivery sur Kubernetes, SAP, GCP."
202,55,Platform DevOps Senior,Retail,2025-02-27,2026-03-27,13,GCP | Kubernetes | SAP | Salesforce | Spark,"Intervention comme platform devops senior pour un client du secteur retail, avec delivery sur GCP, Spark, Salesforce, Kubernetes."
